canonical_smiles,random_smiles,MolLogP,MolMR,BalabanJ,NumHAcceptors,NumHDonors,NumValenceElectrons,TPSA
N#Cc1ccc(CCl)cc1,c1c(C#N)ccc(CCl)c1,-0.12680518630066157,-0.9015840581777844,0.5610516916438292,-0.9980333476740738,-0.8243425836716596,-1.051261063914018,-0.7856860892937425
[N-]=[N+]=NCC(O)CO,[N-]=[N+]=NCC(O)CO,-1.605591326410382,-1.4366768903737939,1.0505841514658645,-0.038628335237911544,0.8606772430070495,-1.171552249236729,0.9428996441158107
CC(=O)NCCc1ccc(O)c(-c2c(O)c(O)c3c(c2O)C(=O)c2c(cc(O)c(C(=O)O)c2C(=O)O)C3=O)c1,c1c(CCNC(C)=O)cc(-c2c(O)c3c(c(O)c2O)C(=O)c2c(c(C(O)=O)c(C(=O)O)c(O)c2)C3=O)c(O)c1,-0.44247411400984626,2.6019480961788073,-0.9338469906257172,3.319289208288656,5.915736723043177,3.4596583856876397,4.899651673654992
O=C1CCc2c1ccc1c3c(ccc21)C(O)C(O)C=C3,c12c(ccc3c4c(ccc13)C(O)C(O)C=C4)C(=O)CC2,-0.075009293724043,0.5094851994475937,-0.8681427596327218,-0.038628335237911544,0.8606772430070495,0.45237875261986776,0.10568610458121266
C1CC2OC2C1OC1CCC2OC12,C1CC(OC2C3OC3CC2)C2OC12,-0.9281444009610142,-0.7546423226382285,-1.8897357800588779,-0.038628335237911544,-0.8243425836716596,-0.38965954463910835,-0.5082881036480096
c1ccc2c(c1)CCCC2,c1cccc2c1CCCC2,0.02308560205307349,-0.808393821830782,-0.271187157117196,-1.4777358538921548,-0.8243425836716596,-0.9911154712526626,-1.4141906681996461
Oc1c(Br)cc(Br)cc1Br,c1(Br)cc(Br)c(O)c(Br)c1,0.6455636337412328,-0.4889990320419949,1.1743752779459962,-0.9980333476740738,0.018167329667695013,-0.9309698785913072,-0.879737215855534
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,c1cc2c(nc3c(c2NC(C)CCCN(CC)CC)cc(OC)cc3)cc1Cl,1.9263276858380165,2.2520875700517684,-1.0713901824506957,0.44107417098016954,0.018167329667695013,1.9560185691537537,-0.4263896507430789
Oc1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,c12cccc3c1c1c4c(ccc1cc2)-c1c(ccc(O)c1)-c4c3,1.9065522911312387,1.2817727416503621,-0.9675462858847967,-0.9980333476740738,0.018167329667695013,0.632815530603934,-0.879737215855534
C1=Cc2cc3cccc4c5ccccc5c5ccc1c2c5c34,c12c3c4c(c5c1c(ccc5)cc1c2c(cc3)C=C1)cccc4,2.0652023503607433,1.295110348472685,-0.7145737601418757,-1.4777358538921548,-0.8243425836716596,0.45237875261986776,-1.4141906681996461
CC(C)Nc1ccc(Nc2ccccc2)cc1,CC(C)Nc1ccc(Nc2ccccc2)cc1,0.964427907713774,0.4436346978398631,-0.8851505160352168,-0.5183308414559926,0.8606772430070495,0.09150519665173516,-0.7785529982342808
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,c1cccc2n(C(=O)NCCCC)c(NC(=O)OC)nc12,0.026995990836899627,0.6221510155678749,-0.3745349895592234,0.9207766771982506,0.8606772430070495,0.8132523085880003,0.8380167866859476
CC(C)(c1ccc(OCC(O)CCl)cc1)c1ccc(OCC(O)CCl)cc1,CC(C)(c1ccc(OCC(O)CCl)cc1)c1ccc(OCC(CCl)O)cc1,0.8074537293916232,1.8013889168732995,-0.8803501616751109,0.44107417098016954,0.8606772430070495,1.8958729764923983,0.14240831410955257
Nc1ccc2[nH]c3ccccc3c2c1[N+](=O)[O-],c1cc2c(c([N+]([O-])=O)c1N)c1c(cccc1)[nH]2,0.1605636991530072,0.12694910943685728,0.030679958306661197,-0.038628335237911544,0.8606772430070495,-0.02878598867097571,0.8300911299532124
CCCCOC(=O)c1ccc(O)cc1,c1(O)ccc(C(OCCCC)=O)cc1,-0.09774541136714417,-0.4067989522599654,-0.16347581701089578,-0.038628335237911544,0.018167329667695013,-0.26936835931639747,-0.18492130895241232
O=C1C=CC(=O)c2c(O)ccc(O)c21,c1c(O)c2c(c(O)c1)C(=O)C=CC2=O,-0.8329543654233114,-0.6318985919290302,0.3914519710154299,0.44107417098016954,0.8606772430070495,-0.44980513730046373,0.5566559726738473
O=C1CCc2c1cc(C(F)(F)F)c1c2ccc2ccccc21,C(c1cc2c(c3ccc4ccccc4c13)CCC2=O)(F)(F)F,1.4617176356225956,0.6080781102562326,-0.5112741439081531,-0.9980333476740738,-0.8243425836716596,0.7531067159266449,-0.9632208001070116
CCC(=C(c1ccc(OCCN(C)C)cc1)c1ccc(OP(=O)(O)O)cc1)c1ccc(C(C)C)cc1,C(CN(C)C)Oc1ccc(C(=C(CC)c2ccc(C(C)C)cc2)c2ccc(OP(O)(O)=O)cc2)cc1,2.271894328934397,3.25183399841339,-0.8538240958979869,0.44107417098016954,0.8606772430070495,3.219076015042218,0.6789752749157275
CC1CCCN(N=O)C1,N(N1CC(C)CCC1)=O,-0.6281058558477499,-1.0961432520364203,-0.43848212376579443,-0.5183308414559926,-0.8243425836716596,-0.9911154712526626,-0.5510866500047797
CCOc1ccc(N(O)C(C)=O)cc1,c1cc(N(C(=O)C)O)ccc1OCC,-0.38918110115599214,-0.4358884614791691,0.30510008046198567,-0.038628335237911544,0.018167329667695013,-0.26936835931639747,-0.09932421623887182
NCCCCCCCCCCC(=O)O,C(C(=O)O)CCCCCCCCCN,0.009231653218947753,-0.21232233202847303,0.48651716011854446,-0.5183308414559926,0.8606772430070495,-0.02878598867097571,0.2586512795230027
ClCc1ccc2c3c(cccc13)-c1ccccc1-2,c1c2c(CCl)ccc3c2c(cc1)-c1c-3cccc1,1.509368516088359,0.5619745017681056,-0.5611740678872676,-1.4777358538921548,-0.8243425836716596,0.03135960399037973,-1.4141906681996461
Nc1ccc(Cl)cc1Cl,c1(N)c(Cl)cc(Cl)cc1,0.02878359713807695,-0.8952770058950592,0.9504138702785255,-0.9980333476740738,0.018167329667695013,-1.1114066565753735,-0.726772040913744
Nc1cc(Cl)c(N)c(Cl)c1,c1c(Cl)c(N)c(Cl)cc1N,-0.20461075055941327,-0.7217780190353502,1.1743752779459962,-0.5183308414559926,0.8606772430070495,-0.9309698785913072,-0.03935341362784203
Nc1ccccc1C(=O)OC1CCCCC1,c1cc(N)c(C(=O)OC2CCCCC2)cc1,0.13084474439593125,-0.019662331594125004,-0.9468291376433093,-0.038628335237911544,0.018167329667695013,0.03135960399037973,-0.03195613401062227
O=C(NCc1ccccc1)C(Br)c1ccccc1,C(C(Br)c1ccccc1)(=O)NCc1ccccc1,0.5111021222745371,0.5015659953968403,-1.0588432388845646,-0.9980333476740738,0.018167329667695013,0.21179638197444603,-0.645401965124329
O=C1OC(=O)c2cc([N+](=O)[O-])ccc21,C1(=O)c2c(ccc([N+]([O-])=O)c2)C(=O)O1,-0.9042351666827648,-0.8178937210297006,0.04063321536381409,0.9207766771982506,-0.8243425836716596,-0.44980513730046373,0.8713045449634357
CCC=C1OC(=O)c2ccccc21,C(=C1c2c(cccc2)C(=O)O1)CC,0.046827248240587656,-0.5315165858656286,-0.07916734363952588,-0.5183308414559926,-0.8243425836716596,-0.5700963226231747,-0.7193747612965244
N=C(N)c1cc2ccc(Br)cc2[nH]1,c1(C(=N)N)cc2ccc(Br)cc2[nH]1,-0.1729533602194974,-0.26062397182959535,0.16504309649917562,-0.9980333476740738,1.703187156346404,-0.5700963226231747,0.3204714020383372
COc1cccc2c1ccc1c(C(=O)O)cc3c(c12)OCO3,c12cccc(OC)c1ccc1c(C(=O)O)cc3c(c21)OCO3,0.5052365390987986,0.6859647010394148,-0.5545211199594307,0.44107417098016954,0.018167329667695013,0.7531067159266449,0.3027707686685622
O=C(O)C1OC(N(O)c2ccc(-c3ccccc3)cc2)C(O)C(O)C1O,OC1C(O)C(O)C(C(=O)O)OC1N(O)c1ccc(-c2ccccc2)cc1,-1.1634380803535054,1.0544947310557187,-1.2406458192199274,1.8801816896344128,3.3882069830251136,1.595145013185621,2.038489593137576
c1ccc2c(c1)ccc1c2ccc2ccc3ccccc3c21,c1ccc2c(c1)c1c(cc2)c2c3ccccc3ccc2cc1,2.1089987047395935,1.2906277801420694,-0.757564834865272,-1.4777358538921548,-0.8243425836716596,0.5125243452812233,-1.4141906681996461
O=C(O)C1Cc2c([nH]c3ccccc23)CN1,N1Cc2[nH]c3c(c2CC1C(=O)O)cccc3,-0.7023473800435288,-0.13277640454746747,-0.7562965833778768,-0.5183308414559926,1.703187156346404,-0.08893158133233114,0.30620521991941363
O=NN1CCC(=O)CC1,O=C1CCN(N=O)CC1,-1.224160831896629,-1.2595997130045584,-0.3954119368647933,-0.038628335237911544,-0.8243425836716596,-1.051261063914018,-0.10011678191214536
O=C(O)C1OC(Oc2ccc3cc4ccc5cccc6ccc(c3c2)c4c56)C(O)C(O)C1O,c1c2c3c(ccc(OC4OC(C(=O)O)C(O)C(O)C4O)c3)cc3ccc4c(c(ccc4)c1)c32,0.270445623978514,2.3181268113786833,-1.8033112610976858,1.4004791834163317,2.5456970696857586,2.4371833104445972,1.6622850868904115
NC(CCC(=O)NC(CSC(=O)NCCCl)C(=O)NCC(=O)O)C(=O)O,O=C(SCC(C(=O)NCC(O)=O)NC(=O)CCC(N)C(O)=O)NCCCl,-2.2224272257104483,1.1935880399392151,3.360965915949604,1.8801816896344128,4.230716896364468,1.8958729764923983,3.5504407091856987
CN(C)CCNC(=O)c1cccc2nc3ccccc3cc12,c1c(C(=O)NCCN(C)C)c2c(nc3ccccc3c2)cc1,0.08676907653252304,1.0417351396233971,-0.9667198625638375,-0.038628335237911544,0.018167329667695013,0.8132523085880003,-0.21926582146093154
O=[N+]([O-])c1cc2c(cc1O)[nH]c1ccccc12,[nH]1c2ccccc2c2c1cc(O)c([N+](=O)[O-])c2,0.2294982671421649,0.018911348514063897,-0.17526170638302976,-0.038628335237911544,0.8606772430070495,-0.02878598867097571,0.6771259550114224
CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1,O=S(Cl)(=O)c1ccc(NC(C)=O)cc1,-0.5315751155841638,-0.38764187076281004,0.5959239868780699,-0.038628335237911544,0.018167329667695013,-0.26936835931639747,0.25653777106093983
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,O=S(=O)(c1ccc(N)cc1)Nc1nccs1,-0.5574954069512379,0.0052670396480679295,-0.47341315987079313,0.9207766771982506,0.8606772430070495,-0.02878598867097571,0.8335255812040643
BrCc1ccc(Br)cc1,BrCc1ccc(Br)cc1,0.45803256020832916,-0.663339483483065,0.4824707742226651,-1.4777358538921548,-0.8243425836716596,-1.1114066565753735,-1.4141906681996461
N=C(N)c1ccc2c(N)c(C(=N)N)[nH]c2c1,c1(C(N)=N)[nH]c2c(ccc(C(=N)N)c2)c1N,-1.2322385778700748,0.043266636443738536,0.2179597654579983,-0.038628335237911544,4.230716896364468,-0.08893158133233114,2.325398366862592
CN(C)N=Nc1ccc(Cl)cc1,c1cc(Cl)ccc1N=NN(C)C,0.21016977401068385,-0.5500170104231238,0.2008559715824611,-0.5183308414559926,-0.8243425836716596,-0.6302419152845301,-0.6755194607087228
CC1(c2ccc([N+](=O)[O-])cc2)CO1,c1c([N+](=O)[O-])ccc(C2(C)OC2)c1,-0.3820306759512821,-0.6779904041847072,-0.4798484675202509,-0.038628335237911544,-0.8243425836716596,-0.5099507299618192,0.056547032838254276
O=C1OC(O)C(C(Cl)Cl)=C1Cl,C1(Cl)=C(C(Cl)Cl)C(O)OC1=O,-0.7630142688897409,-0.9111075498416006,0.6204086807553754,-0.038628335237911544,0.018167329667695013,-0.6903875079458855,-0.18492130895241232
O=C(CCBr)N1CCN(C(=O)CCBr)CC1,BrCCC(N1CCN(C(=O)CCBr)CC1)=O,-0.7244690080206005,0.24925637954544472,-0.40540082558974305,-0.5183308414559926,-0.8243425836716596,0.21179638197444603,-0.3410567465872962
Cc1ccc2c(C)c3ccc4ccccc4c3nc2c1,c12cc(C)ccc1c(C)c1ccc3c(cccc3)c1n2,1.4714042272671017,0.8881010082077828,-0.47564064000165285,-0.9980333476740738,-0.8243425836716596,0.3320875672971569,-1.0736516172497892
COC(N)=O,O=C(OC)N,-1.5711799051127149,-1.8500640603161145,0.4273461662746442,-0.5183308414559926,0.018167329667695013,-1.6527169905275725,-0.03195613401062246
O=C1C=C(CCl)C(O)O1,C(C1=CC(=O)OC1O)Cl,-1.3950448217498177,-1.287407364964305,0.16103306857549968,-0.038628335237911544,0.018167329667695013,-1.051261063914018,-0.18492130895241232
OC1c2ccc3cc4ccc5ccccc5c4nc3c2C2OC2C1O,c1c2ccc3ccccc3c2nc2c3c(ccc12)C(O)C(O)C1OC31,0.4831707738186392,1.2461795762742827,-1.3474998227209372,0.44107417098016954,0.8606772430070495,1.1139802718947776,0.32628355030901
CCn1cc(C(=O)O)c(=O)c2cc(F)c(-c3ccncc3)c(F)c21,c1c(F)c(-c2ccncc2)c(F)c2c1c(=O)c(C(=O)O)cn2CC,0.2992707755850011,0.7999949480462938,-0.1656256890064395,0.44107417098016954,0.018167329667695013,1.1139802718947776,0.49298653025420736
CN(C)c1ccc(N(C)C)cc1,c1(N(C)C)ccc(N(C)C)cc1,-0.3940970184842303,-0.33607267457331896,0.44064579857182007,-0.5183308414559926,-0.8243425836716596,-0.5700963226231747,-1.2429964827725652
CCN(CC)CCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23,CCN(CCNc1c2c(=O)c3cc(O)ccc3n3cnc(cc1)c23)CC,0.20888493198171204,1.649882039375986,-1.1482118835256898,1.4004791834163317,0.8606772430070495,1.4748538278629102,0.43169478485438845
O=C(O)C(Cl)Cl,ClC(C(=O)O)Cl,-0.9213850146346867,-1.593008426942743,1.0889765974339545,-0.9980333476740738,0.018167329667695013,-1.4722802125435062,-0.42876734776289954
COc1cc(C(C)=O)ccc1O,c1cc(C(=O)C)cc(OC)c1O,-0.5143135422384185,-0.7462945221418286,0.8901265941834765,-0.038628335237911544,0.018167329667695013,-0.6302419152845301,-0.18492130895241232
O=C1C=CCO1,O=C1C=CCO1,-1.3544885037918524,-1.712181831297382,0.017941936505512797,-0.5183308414559926,-0.8243425836716596,-1.592571397866217,-0.7193747612965244
Cc1cc(N)c(C)c2c1[nH]c1ccccc12,c12[nH]c3ccccc3c1c(C)c(N)cc2C,0.5564291145487693,0.23781796614740944,0.1192140985075368,-0.9980333476740738,0.8606772430070495,-0.14907717399368658,-0.3096183082141132
O=C1OCC(CBr)=C1Cl,C1(=O)OCC(CBr)=C1Cl,-0.6106208317143573,-1.0227706862037171,0.342777758284099,-0.5183308414559926,-0.8243425836716596,-1.051261063914018,-0.7193747612965244
NC1CCC(CC2CCC(N)CC2)CC1,C1CC(N)CCC1CC1CCC(N)CC1,-0.06288708849418291,0.03306289537536696,-1.4535480039243427,-0.5183308414559926,0.8606772430070495,0.09150519665173516,-0.03935341362784203
COC(C)(C)CC(C)=O,COC(C)(CC(C)=O)C,-0.6332452239636353,-1.071764371641846,1.8251341561437686,-0.5183308414559926,-0.8243425836716596,-0.9309698785913072,-0.7193747612965244
C=CCc1ccc(O)cc1,Oc1ccc(CC=C)cc1,-0.22533581111368994,-0.8507108397027835,0.3232656759813159,-0.9980333476740738,0.018167329667695013,-0.9911154712526626,-0.879737215855534
O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,c1cc(Nc2ccc([N+]([O-])=O)cc2)ccc1,0.4549042491812683,-0.03231575693440581,-0.7081379097268312,-0.038628335237911544,0.018167329667695013,-0.14907717399368658,0.043337604950362235
CCCCCCCCSCN1C=CN(C)C1,C(N1C=CN(C)C1)SCCCCCCCC,0.6645569506912453,0.41943669300950626,-1.264518465758724,-0.038628335237911544,-0.8243425836716596,0.27194197463580144,-1.2429964827725652
CN(C)c1ccc(CCO)cc1,c1cc(N(C)C)ccc1CCO,-0.6908396644796986,-0.4751581193018485,0.21177980504144475,-0.5183308414559926,0.018167329667695013,-0.5700963226231747,-0.7941401231419934
Clc1ccc2cc3ccccc3cc2c1,c1c(Cl)cc2cc3c(cc2c1)cccc3,1.1855883247875802,0.11092589369364975,-0.17337282722603062,-1.4777358538921548,-0.8243425836716596,-0.38965954463910835,-1.4141906681996461
CC1(C2CO2)CO1,C1OC1(C1CO1)C,-1.3127590691987396,-1.5549773735272072,-0.874072992636017,-0.5183308414559926,-0.8243425836716596,-1.3519890272207953,-0.7521341424584967
CCC(Cl)[N+](=O)[O-],C(C([N+](=O)[O-])Cl)C,-0.7184358367541266,-1.4437231732233224,1.2274147540161628,-0.5183308414559926,-0.8243425836716596,-1.2918434345594398,-0.2744812300323204
CN(C)NC(=O)CCC(=O)O,OC(CCC(NN(C)C)=O)=O,-1.7206126193517732,-0.9807957590727368,1.405941343724462,-0.038628335237911544,0.8606772430070495,-0.6302419152845301,0.425618448025958
NC(N)=S(=O)=O,C(N)(=S(=O)=O)N,-2.5997238806527303,-1.6255738926569145,3.2171079588684677,-0.5183308414559926,0.8606772430070495,-1.4722802125435062,0.862586322557427
COc1cc(OC)c2c(=O)c3c(O)ccc(OC)c3oc2c1,O(c1cc2c(c(=O)c3c(O)ccc(OC)c3o2)c(OC)c1)C,0.08576354798811056,0.6947135734390792,-0.012032092822978364,1.4004791834163317,0.018167329667695013,0.8733979012493558,0.6499145335623652
c1ccc2c(c1)cc1ccc3cccc4c5ccccc5c2c1c34,c1ccc2c3c4ccccc4cc4ccc5cccc(c2c1)c5c34,2.4391472434883155,1.6324039549640694,-0.6990954795393505,-1.4777358538921548,-0.8243425836716596,0.7531067159266449,-1.4141906681996461
c1ccc2c(c1)CCC1CCCCC21,C1CCC2C(CCc3ccccc32)C1,0.7723160930341026,-0.1643981716657194,-0.956677675612364,-1.4777358538921548,-0.8243425836716596,-0.3295139519777529,-1.4141906681996461
NNC(N)=O,NC(=O)NN,-2.232091472276191,-1.8377134049420245,0.4273461662746442,-0.5183308414559926,1.703187156346404,-1.6527169905275725,0.7294352894474746
O=C(O)C1=CC(O)C(O)C(O)C1,C1C(C(=O)O)=CC(O)C(O)C1O,-2.257006235098853,-0.994294581071861,0.36616987146532787,0.44107417098016954,2.5456970696857586,-0.5099507299618192,1.1745930092694372
O=S(=O)(O)c1ccc(O)c2ncccc12,S(c1c2cccnc2c(O)cc1)(=O)(=O)O,-0.7468699494822313,-0.4097440782947298,0.6121541697341415,0.44107417098016954,0.8606772430070495,-0.20922276665504203,0.8971950236237042
Clc1ccc(CSc2ccc(Cl)cc2)cc1,c1(Cl)ccc(SCc2ccc(Cl)cc2)cc1,1.5427185461447017,0.3468898634482321,-0.994221714512738,-0.9980333476740738,-0.8243425836716596,-0.08893158133233114,-1.4141906681996461
CC(=O)Nc1ccc2ccc3ccc(O)c4ccc1c2c34,c12c3c4ccc1ccc(O)c2ccc3c(NC(C)=O)cc4,0.9630313402909793,0.8835987794897522,-0.5537298918638915,-0.5183308414559926,0.8606772430070495,0.5125243452812233,-0.11094851278021695
CC1CC2OC(=O)C3(C)C2C(OC3(C)O)C2(C)C(=O)C=CC12,C12(C)C(C=CC1=O)C(C)CC1C3C2OC(O)(C)C3(C)C(=O)O1,-0.6040290334787652,0.5055020049573191,-1.0760816958311212,0.9207766771982506,0.018167329667695013,1.0538346792334221,0.5098945979507096
CNc1ccc2ncccc2c1N,c1(N)c(NC)ccc2c1cccn2,-0.3716960770225997,-0.31224035294888197,0.33335830856492704,-0.038628335237911544,0.8606772430070495,-0.5700963226231747,-0.06841415498120457
O=C1CSC(=S)N1,C1C(=O)NC(=S)S1,-1.3349924225696352,-1.197091477257373,-0.04632559834440979,-0.038628335237911544,0.018167329667695013,-1.4121346198821507,-0.645401965124329
CC(=O)Oc1ccc2c(c1)OC1(C)OOC21C,O1c2c(ccc(OC(C)=O)c2)C2(C)OOC12C,-0.35002135062082224,-0.288494537029069,-0.9319806547932874,0.9207766771982506,-0.8243425836716596,0.1516507893130906,0.012163355134937203
CC(=O)OCc1ccc2ccc3cccc4ccc1c2c34,O(Cc1c2ccc3cccc4ccc(cc1)c2c43)C(=O)C,1.185979363665963,0.8639973732370182,-0.8152097263606614,-0.5183308414559926,-0.8243425836716596,0.5125243452812233,-0.7193747612965244
C=CC1(C)CO1,O1CC1(C=C)C,-0.87300791910907,-1.5370077794299164,-0.1845519346509411,-0.9980333476740738,-0.8243425836716596,-1.5324258052048616,-1.0831624053290714
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,c1cc(C(O)=O)c(Nc2cc(C(F)(F)F)ccc2)cc1,0.9067217418038866,0.17635566301070094,-0.39435208957089746,-0.5183308414559926,0.8606772430070495,0.5726699379425786,-0.11094851278021695
Cc1cc(N)cc([N+](=O)[O-])c1N,Nc1cc(C)c(N)c([N+]([O-])=O)c1,-0.8136146997524469,-0.6678535084335446,1.2765151108645785,0.44107417098016954,0.8606772430070495,-0.6302419152845301,1.1003560245394834
Cc1cn(CC(O)CN=[N+]=[N-])c(=O)[nH]c1=O,N(=[N+]=[N-])CC(Cn1cc(C)c(=O)[nH]c1=O)O,-1.680268579642073,-0.2974006925280555,0.49898743748567576,0.9207766771982506,0.8606772430070495,0.03135960399037973,1.857784619631213
CCCCN(CCCC)CCCC,CCCCN(CCCC)CCCC,0.6505912764632958,-0.09747421290512909,1.4283410145088924,-0.9980333476740738,-0.8243425836716596,-0.14907717399368658,-1.3285935754861056
COP(=O)(OC)N1CCOCC1,O1CCN(P(OC)(=O)OC)CC1,-1.0080839202417964,-0.7717271993018457,-0.008406841222058621,0.44107417098016954,-0.8243425836716596,-0.38965954463910835,-0.14608559096200974
CCOCc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,c1cc2c(cc1)C(=O)c1c(c(O)c(COCC)c(O)c1)C2=O,-0.0638926170385954,0.5805968207275737,-0.5742454368237725,0.9207766771982506,0.8606772430070495,0.8132523085880003,0.8005020114843338
CCN(N)CC,C(N(CC)N)C,-1.2972292394572602,-1.4365667922042702,0.2770317121547491,-0.5183308414559926,0.018167329667695013,-1.4121346198821507,-0.6411749482002036
CC(=O)N1CCCC1C(=O)N(CC(=O)O)N=O,C(=O)(C)N1C(C(=O)N(N=O)CC(O)=O)CCC1,-1.637991690619225,-0.31811094463099465,0.28675748939655926,0.9207766771982506,0.018167329667695013,0.27194197463580144,1.4218734993307758
Cc1ccncc1,n1ccc(C)cc1,-0.6335133649088119,-1.3632099546814993,0.7081331449975156,-0.9980333476740738,-0.8243425836716596,-1.4722802125435062,-1.0736516172497892
O=Nc1ccc(Sc2ccccc2)cc1,S(c1ccccc1)c1ccc(N=O)cc1,0.9561602285708278,-0.04643584717584386,-0.7037450185112238,-0.038628335237911544,-0.8243425836716596,-0.3295139519777529,-0.6366837427183203
CCC(C)Nc1ccc(NC(C)CC)cc1,C(C)(Nc1ccc(NC(CC)C)cc1)CC,0.884488388432992,0.3755311158343748,-0.07340989094917451,-0.5183308414559926,0.8606772430070495,0.1516507893130906,-0.7785529982342808
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,C(=CCCCCCCCC(=O)OCC)CC=CCC=CCC,2.0193949388930714,1.2682542592638233,1.1030579329716421,-0.5183308414559926,-0.8243425836716596,1.2342714572174884,-0.7193747612965244
CC(=O)Nc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,[N+](=O)([O-])c1ccc(Nc2ccc(NC(C)=O)cc2)cc1,0.43166536726596066,0.5301168100008729,-0.8490056991881126,0.44107417098016954,0.8606772430070495,0.5125243452812233,0.8121263080256791
